25713,Bunocephalus coracoideus,220,4305,Valid,931
25714,Glanidium albescens,220,5779,Valid,2855
25715,Bagropsis reinhardti,220,5780,Valid,2855
25717,Nangra nangra,220,5876,Valid,2031
25718,Wertheimeria maculata,220,5888,Valid,4224
25719,Pimelodina flavipinnis,220,5897,Valid,4225
25720,Lophiosilurus alexandri,220,5898,Valid,4225
25721,Harttia loricariformis,220,5899,Valid,4224
25724,Epapterus dispilurus,220,5954,Valid,945
25726,Liobagrus reinii,220,5997,Valid,2166
25727,Doumea typica,220,6041,Valid,3881
25728,Atopochilus savorgnani,220,6042,Valid,3881
25730,Ancharius fuscus,220,6093,Valid,20481
25731,Vandellia cirrhosa,220,6101,Valid,1011
25733,Breitensteinia insignis,220,6120,Valid,20483
25734,Cathorops hypophthalmus,220,6148,Valid,18772
25736,Nannoglanis fasciatus,220,6283,Valid,532
25737,Rhamdella eriarcha,220,6318,Valid,1249
25738,Luciopimelodus pati,220,6319,Valid,20720
25739,Pimelodella cristata,220,6320,Valid,3072
25740,Duopalatinus emarginatus,220,6321,Valid,1008
25742,Steindachneridion amblyurum,220,11045,Valid,1249
25744,Neoplecostomus microps,220,6326,Valid,4224
25745,Steindachneria argentea,220,6330,Valid,1848
25746,Nemuroglanis lanceolatus,220,6375,Valid,1253
25747,Acentronichthys leptos,220,6376,Valid,1253
25748,Farlowella acus,220,6377,Valid,2627
25749,Oxyropsis wrightiana,220,6378,Valid,1253
25750,Hisonotus notatus,220,6379,Valid,1253
25751,Parotocinclus maculicauda,220,6380,Valid,14247
25752,Microlepidogaster perforata,220,6381,Valid,1258
25753,Tridens melanops,220,6387,Valid,1253
25754,Pseudostegophilus nemurus,220,6388,Valid,5780
25755,Miuroglanis platycephalus,220,6389,Valid,1253
25756,Panaque nigrolineatus,220,6390,Valid,18538
25757,Delturus parahybae,220,6391,Valid,1253
25758,Amphilius uranoscopus,220,5297,Valid,3460
25759,Acanthopoma annectens,220,6477,Valid,2857
25762,Phractura bovei,220,6940,Valid,3433
25763,Hypoptopoma inexspectatum,220,5500,Valid,2193
25764,Cranoglanis henrici,220,6088,Valid,4486
25765,Corydoras eques,220,2552,Valid,4225
25766,Neosilurus ater,220,5460,Valid,3435
25768,Ictalurus pricei,220,3020,Valid,3841
25771,Phreatobius cisternarum,220,6806,Valid,6570
25773,Aspistor luniscutis,220,6845,Valid,1008
25774,Nedystoma dayi,220,6862,Valid,14464
25775,Cinetodus froggatti,220,6863,Valid,14464
25778,Chrysichthys brevibarbis,220,4439,Valid,548
25779,Gephyroglanis congicus,220,6889,Valid,548
25780,Parailia congica,220,6890,Valid,589
25781,Ictalurus balsanus,220,3020,Valid,2501
25784,Andersonia leptura,220,6939,Valid,554
25785,Euchilichthys guentheri,220,6941,Valid,3925
25787,Iheringichthys labrosus,220,6949,Valid,17564
25788,Goeldiella eques,220,6951,Valid,3072
25789,Imparfinis piperatus,220,6952,Valid,1264
25790,Parailia pellucida,220,6890,Valid,557
25791,Bergiaria westermanni,220,6994,Valid,2855
25792,Leptoglanis xenognathus,220,7030,Valid,562
25793,Belonoglanis tenuis,220,7031,Valid,562
25794,Phractura tenuicauda,220,6940,Valid,562
25795,Trachyglanis minutus,220,7033,Valid,562
25796,Clariallabes longicauda,220,11120,Valid,569
25797,Notoglanidium walkeri,220,7056,Valid,2021
25798,Acrochordonichthys chamaeleon,220,4467,Valid,4490
25800,Microsynodontis batesii,220,7092,Valid,570
25802,Pangasius nieuwenhuisii,220,3687,Valid,3547
25803,Pterocryptis furnessi,220,4871,Valid,1370
25805,Dinotopterus cunningtoni,220,7314,Valid,573
25806,Phyllonemus typus,220,7322,Valid,573
25810,Henonemus intermedius,220,7395,Valid,1253
25811,Homodiaetus anisitsi,220,7396,Valid,1261
25812,Rhamdioglanis frenatus,220,7425,Valid,2294
25814,Paramphilius trichomycteroides,220,7448,Valid,3422
25815,Pimelodella kronei,220,6320,Valid,3713
25816,Pogonopoma wertheimeri,220,7450,Valid,21724
25819,Kronichthys subteres,220,7499,Valid,3715
25820,Zungaropsis multimaculatus,220,7510,Valid,13415
25821,Corymbophanes andersoni,220,7525,Valid,1222
25822,Lithogenes villosus,220,7526,Valid,1222
25824,Megalonema platycephalum,220,7557,Valid,1227
25826,Cephalosilurus fowleri,220,7591,Valid,2047
25828,Rhamdiopsis moreirai,220,7593,Valid,2048
25829,Acestridium discus,220,7594,Valid,2047
25830,Tympanopleura piperata,220,7639,Valid,1227
25832,Microglanis poecilus,220,7641,Valid,1227
25833,Brachyglanis frenata,220,7642,Valid,1227
25834,Myoglanis potaroensis,220,7644,Valid,1227
25835,Chasmocranus longior,220,7645,Valid,1227
25837,Aspredinichthys filamentosus,220,4475,Valid,1008
25838,Ochmacanthus flabelliferus,220,7648,Valid,1227
25839,Lithoxus lithoides,220,7649,Valid,1227
25840,Xyliphius magdalenae,220,7668,Valid,1228
25841,Sturisoma brevirostre,220,3631,Valid,1253
25842,Tatia intermedia,220,7696,Valid,4224
25843,Paravandellia oxyptera,220,7697,Valid,3718
25845,Doiichthys novaeguineae,220,7775,Valid,4603
25846,Pachyula conorhynchus,220,7481,Valid,4603
25847,Porochilus obbesi,220,7777,Valid,4603
25848,Oloplotosus mariae,220,7778,Valid,4603
25851,Austroglanis sclateri,220,7800,Valid,14753
25852,Pterodoras rivasi,220,4923,Valid,1321
25853,Apomatoceros alleni,220,7863,Valid,1242
25854,Anodontiglanis dahli,220,7880,Valid,3701
25855,Anadoras grypus,220,7901,Valid,921
25856,Brustiarius nox,220,8009,Valid,2109
25858,Brachyrhamdia imitator,220,8018,Valid,3096
25860,Bathybagrus tetranema,220,8092,Valid,5232
25863,Delturus carinotus,220,6391,Valid,2705
25865,Centrodoras brachiatus,220,8169,Valid,921
25866,Ceratoglanis scleronema,220,8175,Valid,393
25867,Hypostomus hondae,220,2553,Valid,14862
25868,Heteropneustes kemratensis,220,3513,Valid,1425
25869,Cochlefelis spatula,220,8230,Valid,14464
25870,Conta conta,220,8248,Valid,2031
25871,Chimarrichthys kishinouyei,220,2026,Valid,16434
25872,Coreobagrus brevicorpus,220,8254,Valid,3044
25873,Dupouyichthys sapito,220,8329,Valid,3959
25874,Doraops zuloagai,220,8338,Valid,3959
25876,Hypoptopoma gulare,220,5500,Valid,945
25877,Tachysurus ussuriensis,220,2549,Valid,1170
25878,Euristhmus nudiceps,220,6927,Valid,2011
25880,Erethistoides montana,220,8433,Valid,2214
25881,Encheloclarias tapeinopterus,220,8443,Valid,16829
25882,Loricaria clavipinna,220,3289,Valid,1432
25883,Glanapteryx anguilla,220,8542,Valid,3096
25884,Glaridoglanis andersonii,220,8543,Valid,18819
25885,Haemomaster venezuelae,220,8591,Valid,3096
25886,Pterocryptis anomala,220,4871,Valid,2107
25888,Pterocryptis taytayensis,220,4871,Valid,2119
25889,Megalodoras uranoscopus,220,8963,Valid,1249
25890,Hoplomyzon atrizona,220,8670,Valid,3121
25891,Horaglanis krishnai,220,8673,Valid,2980
25892,Chaetostoma anale,220,3703,Valid,1443
25893,Hypodoras forficulatus,220,8692,Valid,1244
25894,Franciscodoras marmoratus,220,8698,Valid,2855
25895,Irvineia voltae,220,8706,Valid,4453
25896,Nemuroglanis mariai,220,6375,Valid,3958
25897,Ernstichthys anduzei,220,8795,Valid,1322
25898,Lamontichthys filamentosus,220,8813,Valid,13893
25899,Liosomadoras morrowi,220,8874,Valid,1432
25900,Chaetostoma carrioni,220,3703,Valid,3223
25901,Hemibagrus macropterus,220,4952,Valid,17068
25903,Corydoras hastatus,220,2552,Valid,1249
25905,Myersglanis blythii,220,9033,Valid,18819
25906,Rhizosomichthys totae,220,9075,Valid,12429
25907,Pachypterus khavalchor,220,3649,Valid,2698
25909,Nemadoras elongatus,220,9248,Valid,543
25912,Auchenipterus osteomystax,220,2022,Valid,3725
25913,Sperata aor,220,9752,Valid,2031
25914,Orinocodoras eigenmanni,220,9293,Valid,3096
25915,Oreoglanis siamensis,220,9294,Valid,4051
25917,Leiarius perruno,220,4963,Valid,3959
25920,Pareuchiloglanis poilanei,220,9451,Valid,3415
25922,Pseudostegophilus maculatus,220,6388,Valid,20480
25923,Netuma proxima,220,4431,Valid,3276
25924,Pseudecheneis paviei,220,4660,Valid,14518
25925,Parapimelodus valenciennis,220,9484,Valid,17564
25926,Parakysis verrucosus,220,9501,Valid,2130
25927,Paracanthopoma parva,220,9518,Valid,1796
25929,Pangasianodon gigas,220,9538,Valid,830
25930,Pygidianops eigenmanni,220,9551,Valid,3123
25932,Glyptothorax horai,220,4659,Valid,1417
25934,Pseudomystus stenomus,220,9596,Valid,4882
25935,Cranoglanis multiradiata,220,6088,Valid,2658
25936,Pseudecheneis tchangi,220,4660,Valid,2209
25937,Clarias nieuhofii,220,2302,Valid,1008
25938,Schilbe congensis,220,2873,Valid,5023
25939,Prietella phreatophila,220,9653,Valid,734
25941,Pogonopoma parahybae,220,7450,Valid,14247
25942,Plectrochilus machadoi,220,9689,Valid,5742
25943,Spatuloricaria phelpsi,220,9753,Valid,3959
25944,Cheirocerus abuelo,220,8196,Valid,3959
25946,Scorpiodoras heckelii,220,9821,Valid,2629
25947,Notarius troschelii,220,5187,Valid,1681
25948,Satan eurystomus,220,9850,Valid,2254
25949,Typhlobelus ternetzi,220,9893,Valid,3123
25950,Tridentopsis pearsoni,220,9917,Valid,3093
25951,Tridensimilis venezuelae,220,9918,Valid,3959
25954,Tanganikallabes mortiauxi,220,9983,Valid,3517
25956,Uegitglanis zammaranoi,220,10014,Valid,1608
25957,Wallagonia leerii,220,10059,Valid,16897
25958,Furcodontichthys novaesi,220,10093,Valid,3568
25959,Brachyplatystoma tigrinum,220,4957,Valid,645
25961,Clarias theodorae,220,2302,Valid,14640
25962,Clarias camerunensis,220,2302,Valid,14584
25963,Clarias platycephalus,220,2302,Valid,562
25964,Dentectus barbarmatus,220,10133,Valid,2900
25965,Pseudexostoma yunnanense,220,10134,Valid,15748
25966,Parachiloglanis hodgarti,220,10169,Valid,15407
25967,Notoglanidium depierrei,220,7056,Valid,1026
25968,Brochiloricaria chauliodon,220,10174,Valid,2302
25969,Crossoloricaria variegata,220,10175,Valid,20478
25971,Dasyloricaria filamentosa,220,10177,Valid,20476
25972,Exastilithoxus fimbriatus,220,10178,Valid,15071
25973,Rineloricaria steinbachi,220,4945,Valid,3627
25975,Paraloricaria vetula,220,10181,Valid,20720
25976,Sturisomatichthys leightoni,220,10182,Valid,14862
25977,Pterosturisoma microps,220,10203,Valid,1246
25978,Ricola macrops,220,10204,Valid,3621
25980,Gelanoglanis stroudi,220,10276,Valid,605
25981,Cordylancistrus torbesensis,220,10277,Valid,3959
25983,Isorineloricaria spinosissima,220,10279,Valid,14403
25985,Mochokiella paynei,220,10281,Valid,2221
25986,Platyallabes tihoni,220,10315,Valid,13182
25987,Platyclarias machadoi,220,10316,Valid,3533
25988,Pardiglanis tarabinii,220,10358,Valid,3536
25989,Harttiella crassicauda,220,10359,Valid,12684
25990,Pseudotatia parva,220,10384,Valid,2969
25992,Trachelyichthys decaradiatus,220,10386,Valid,2969
25993,Metaloricaria paucidens,220,10387,Valid,2301
25994,Rhadinoloricaria macromystax,220,10388,Valid,5780
25995,Scoloplax dicra,220,10419,Valid,161
25997,Megalodoras guayoensis,220,8963,Valid,1325
26000,Planiloricaria cryptodon,220,10463,Valid,2300
26001,Chrysichthys dendrophorus,220,4439,Valid,3527
26002,Glyptothorax robustus,220,4659,Valid,489
26003,Malacoglanis gelatinosus,220,10547,Valid,3136
26004,Sarcoglanis simplex,220,10548,Valid,3136
26005,Zaireichthys zonatus,220,10581,Valid,3770
26007,Xenoclarias eupogon,220,10622,Valid,15865
26008,Phenacorhamdia macarenensis,220,10682,Valid,1027
26010,Rhynchodoras xingui,220,10746,Valid,2617
26011,Potamarius nelsoni,220,10781,Valid,14875
26012,Bathyclarias longibarbis,220,10805,Valid,16532
26013,Pterobunocephalus dolichurus,220,9575,Valid,13171
26014,Henonemus taxistigma,220,7395,Valid,1390
26015,Pseudacanthicus leopardus,220,4940,Valid,1390
26016,Pseudepapterus hasemani,220,9617,Valid,15071
26017,Notoglanidium maculatum,220,7056,Valid,585
26018,Cetopsorhamdia nasus,220,10948,Valid,1233
26019,Leptoancistrus canensis,220,10959,Valid,12295
26020,Entomocorus benjamini,220,10998,Valid,1235
26021,Amarginops platus,220,10999,Valid,3185
26022,Gnathobagrus depressus,220,11000,Valid,3185
26023,Acanthocleithron chapini,220,11001,Valid,3185
26024,Vandellia sanguinea,220,6101,Valid,1237
26025,Scleronema operculatum,220,11020,Valid,1237
26027,Trogloglanis pattersoni,220,11044,Valid,1241
26030,Clariallabes melas,220,11120,Valid,14472
26033,Platytropius siamensis,220,11242,Valid,14348
26034,Oreoglanis delacouri,220,9294,Valid,3415
26035,Torpedo torpedo,220,2621,Valid,2787
26036,Chandramara chandramara,220,11383,Valid,2031
26037,Horabagrus brachysoma,220,11384,Valid,1974
26038,Proeutropiichthys macropthalmos,220,11385,Valid,477
26039,Agamyxis pectinifrons,220,11410,Valid,914
26040,Corydoras elegans,220,2552,Valid,4225
26045,Dolichallabes microphthalmus,220,11569,Valid,3515
26047,Chaca chaca,220,3262,Valid,2031
26049,Batasio fluviatilis,220,4661,Valid,1082
26052,Spatuloricaria caquetae,220,9753,Valid,1443
26053,Peckoltia vittata,220,11581,Valid,14290
26054,Lasiancistrus heteracanthus,220,11583,Valid,5780
26055,Aguarunichthys torosus,220,11680,Valid,5211
26056,Rhadinoloricaria condei,220,10388,Valid,5212
26057,Pyxiloricaria menezesi,220,11682,Valid,5279
26058,Aposturisoma myriodon,220,11707,Valid,5388
26060,Trichogenes longipinnis,220,11713,Valid,5408
26062,Horiomyzon retropinnatus,220,11752,Valid,5777
26063,Helogenes castaneus,220,5227,Valid,5836
26064,Spectracanthicus murinus,220,11805,Valid,5993
26066,Dekeyseria amazonica,220,11885,Valid,6101
26067,Glyptothorax pallozonus,220,4659,Valid,12420
26069,Lithoxancistrus orinoco,220,11932,Valid,6409
26073,Gephyromochlus leopardus,220,12013,Valid,11969
26074,Eigenmannia virescens,220,6678,Valid,20720
26075,Sternopygus dariensis,220,4060,Valid,2962
26077,Brachyhypopomus occidentalis,220,12393,Valid,14172
26078,Gymnotus anguillaris,220,2020,Valid,13556
26079,Gymnotus coropinae,220,2020,Valid,13556
26082,Gymnotus cylindricus,220,2020,Valid,13894
26083,Gymnotus carapo,220,2020,Valid,2787
26085,Apteronotus albifrons,220,2404,Valid,2786
26087,Rhamphichthys rostratus,220,4059,Valid,2786
26089,Sternarchorhynchus oxyrhynchus,220,4292,Valid,3072
26092,Electrophorus electricus,220,5272,Valid,2786
26093,Hypopomus artedi,220,5270,Valid,2573
26094,Eigenmannia humboldtii,220,6678,Valid,20476
26096,Sternarchorhamphus muelleri,220,7268,Valid,20484
26097,Sternarchella schotti,220,7269,Valid,14082
26098,Sternarchogiton nattereri,220,7270,Valid,20464
26099,Gymnorhamphichthys hypostomus,220,7663,Valid,1227
26100,Porotergus gymnotus,220,7664,Valid,1227
26101,Orthosternarchus tamandua,220,7718,Valid,543
26102,Adontosternarchus sachsi,220,7719,Valid,18538
26105,Steatogenys duidae,220,6792,Valid,3039
26106,Gymnorhamphichthys rondoni,220,7663,Valid,3727
26108,Archolaemus blax,220,10461,Valid,2662
26109,Distocyclus conirostris,220,11149,Valid,1246
26110,Microsternarchus bilineatus,220,11725,Valid,7318
26111,Rhabdolichops caviceps,220,9098,Valid,7318
26113,Ariosoma coquettei,220,3483,Valid,4036
26114,Gnathophis tritos,220,4702,Valid,4036
26115,Japonoconger caribbeus,220,10623,Valid,4036
26116,Parabathymyrus oregoni,220,9525,Valid,4036
26117,Bathycongrus bullisi,220,6860,Valid,4036
26118,Bathycongrus polyporus,220,6860,Valid,4036
26119,Gymnothorax breedeni,220,2384,Valid,7267
26121,Uropterygius kamar,220,3391,Valid,7267
26122,Acestrocephalus boehlkei,220,7106,Valid,7070
26124,Hyphessobrycon diancistrus,220,7468,Valid,7295
26125,Hyphessobrycon socolofi,220,7468,Valid,7294
26126,Odontocharacidium aphanes,220,12279,Valid,7296
26127,Apareiodon vittatus,220,10958,Valid,7250
26128,Cobitis koreensis,220,2450,Valid,7258
26129,Schistura rajasthanica,220,3503,Valid,7266
26130,Carasobarbus apoensis,220,10490,Valid,7232
26131,Carasobarbus exulatus,220,10490,Valid,7232
26132,Cyprinion acinaces,220,3748,Valid,7232
26133,Tampichthys catostomops,220,13009,Valid,7060
26134,Tampichthys dichroma,220,13009,Valid,7060
26136,Garra longipinnis,220,3033,Valid,7232
26144,Gobio balcanicus,220,2865,Valid,7245
26146,Trachelyichthys exilis,220,10386,Valid,7054
26148,Synodontis voltae,220,2874,Valid,7280
26150,Silurus lanzhouensis,220,2139,Valid,7239
26151,Silurus meridionalis,220,2139,Valid,7239
26152,Dysomma goslinei,220,6358,Valid,3784
26153,Pseudomyrophis atlanticus,220,9597,Valid,7363
26154,Ilyophis arx,220,6465,Valid,3784
26155,Enchelycore carychroa,220,4391,Valid,7364
26157,Ophichthus leonensis,220,2331,Valid,7363
26158,Xyrias guineensis,220,7005,Valid,7363
26159,Hypomasticus pachycheilus,220,8693,Valid,7365
26160,Charax condei,220,2298,Valid,7335
26161,Cobitis longicorpus,220,2450,Valid,7345
26162,Lepidocephalichthys goalparensis,220,3848,Valid,7382
26167,Puntius deccanensis,220,3036,Valid,7403
26168,Sundadanio axelrodi,220,12572,Valid,7366
26169,Kottelatia brittani,220,13119,Valid,7351
26170,Bagrus caeruleus,220,11683,Valid,7388
26171,Chrysichthys helicophagus,220,4439,Valid,7388
26172,Notoglanidium pallidum,220,7056,Valid,7388
26173,Gymnallabes nops,220,5440,Valid,7388
26174,Rhinodoras boehlkei,220,4921,Valid,7068
26175,Rhynchodoras woodsi,220,10746,Valid,7080
26176,Chiloglanis carnosus,220,5515,Valid,7388
26177,Chiloglanis lufirae,220,5515,Valid,7385
26180,Coloconger canina,220,6360,Valid,772
26182,Creagrutus gephyrus,220,5318,Valid,7109
26183,Heteroconger canabus,220,5459,Valid,12
26184,Letharchus aliculatus,220,6131,Valid,2933
26185,Letharchus rosenblatti,220,6131,Valid,2933
26186,Monognathus ahlstromi,220,9018,Valid,7535
26187,Monognathus isaacsi,220,9018,Valid,7535
26188,Monognathus jesse,220,9018,Valid,7535
26190,Characidium boehlkei,220,5420,Valid,1595
26191,Odontostilbe dialeptura,220,5548,Valid,7132
26192,Odontostilbe mitoptera,220,5548,Valid,7132
26194,Knodus delta,220,7580,Valid,1595
26195,Knodus gamma,220,7580,Valid,1595
26196,Knodus septentrionalis,220,7580,Valid,1595
26197,Odontostilbe roloffi,220,5548,Valid,1595
26198,Pterobrycon myrnae,220,7713,Valid,7494
26199,Cobitis trichonica,220,2450,Valid,7541
26200,Barbus thessalus,220,2867,Valid,7539
26203,Tampichthys erimyzonops,220,13009,Valid,7506
26204,Romanogobio banarescui,220,10724,Valid,7498
26205,Schizopygopsis chilianensis,220,5425,Valid,7515
26206,Squalius moreoticus,220,3280,Valid,7540
26207,Squalius keadicus,220,3280,Valid,7540
26208,Tropidophoxinellus hellenicus,220,10383,Valid,7540
26209,Telestes alfiensis,220,3281,Valid,7540
26212,Centromochlus existimatus,220,4508,Valid,2969
26213,Tatia brunnea,220,7696,Valid,2969
26214,Tatia concolor,220,7696,Valid,2969
26215,Tatia galaxias,220,7696,Valid,2969
26216,Tatia punctata,220,7696,Valid,2969
26217,Tatia reticulata,220,7696,Valid,2969
26218,Tatia simplex,220,7696,Valid,2969
26219,Chiloglanis disneyi,220,5515,Valid,7546
26220,Synodontis robertsi,220,2874,Valid,7529
26221,Phenacorhamdia somnians,220,10682,Valid,2969
26222,Microglanis secundus,220,7641,Valid,2969
26223,Pimelodus albofasciatus,220,2534,Valid,2969
26224,Cephalosilurus nigricaudus,220,7591,Valid,2969
26225,Nematalosa galatheae,220,10974,Valid,7578
26226,Aphyocharacidium bolivianum,220,10774,Valid,1596
26227,Macropsobrycon xinguensis,220,10904,Valid,1596
26228,Microschemobrycon elongatus,220,10902,Valid,1596
26229,Microschemobrycon geisleri,220,10902,Valid,1596
26230,Tyttobrycon dorsimaculatus,220,10328,Valid,1596
26231,Tyttobrycon hamatus,220,10328,Valid,1596
26232,Tyttobrycon spinosus,220,10328,Valid,1596
26234,Biwia springeri,220,7150,Valid,173
26235,Acanthobrama telavivensis,220,3742,Valid,1853
26236,Romanogobio amplexilabris,220,10724,Valid,173
26237,Romanogobio johntreadwelli,220,10724,Valid,173
26238,Romanogobio elimeius,220,10724,Valid,7569
26242,Mirogrex hulensis,220,10433,Valid,1853
26243,Saurogobio lissilabris,220,5539,Valid,173
26244,Amarginops hildae,220,10999,Valid,7555
26245,Cetopsidium morenoi,220,12841,Valid,7596
26246,Nangra robusta,220,5876,Valid,7575
26247,Pythonichthys asodes,220,5455,Valid,7124
26248,Brachysomophis atlanticus,220,3804,Valid,275
26249,Callechelys eristigma,220,3813,Valid,7629
26250,Callechelys galapagensis,220,3813,Valid,7629
26251,Dalophis multidentatus,220,2683,Valid,304
26252,Dalophis obtusirostris,220,2683,Valid,304
26253,Hemerorhinus opici,220,10985,Valid,304
26255,Pellona mayrinki,220,3944,Valid,7636
26257,Pseudochalceus longianalis,220,5248,Valid,7613
26258,Pangio goaensis,220,4655,Valid,7655
26259,Yasuhikotakia eos,220,12777,Valid,7649
26261,Acheilognathus polyspinus,220,4547,Valid,7615
26263,Squalius kosswigi,220,3280,Valid,2561
26264,Telestes fontinalis,220,3281,Valid,2561
26265,Pseudophoxinus egridiri,220,4553,Valid,2561
26267,Glyptothorax garhwali,220,4659,Valid,7654
26268,Glyptothorax nelsoni,220,4659,Valid,7612
26269,Mystriophis crosnieri,220,3805,Valid,7667
26271,Leporinus jatuncochi,220,3207,Valid,7699
26272,Characidium bahiense,220,5420,Valid,7674
26276,Barbus ercisianus,220,2867,Valid,2560
26278,Barbus pergamonensis,220,2867,Valid,2560
26281,Garra turcica,220,3033,Valid,2560
26283,Corydoras blochi,220,2552,Valid,7698
26284,Synodontis camelopardalis,220,2874,Valid,7700
26285,Synodontis centralis,220,2874,Valid,7700
26286,Synodontis congicus,220,2874,Valid,7700
26287,Synodontis cuangoanus,220,2874,Valid,7700
26288,Synodontis dorsomaculatus,220,2874,Valid,7700
26289,Synodontis katangae,220,2874,Valid,7700
26290,Synodontis lufirae,220,2874,Valid,7700
26291,Synodontis macrophthalmus,220,2874,Valid,7700
26292,Synodontis matthesi,220,2874,Valid,7700
26293,Synodontis pulcher,220,2874,Valid,7700
26294,Synodontis thysi,220,2874,Valid,7700
26295,Scolecenchelys chilensis,220,6767,Valid,2931
26296,Phaenomonas cooperae,220,9390,Valid,7771
26297,Astyanax trierythropterus,220,4171,Valid,7733
26298,Chrysobrycon myersi,220,12560,Valid,7790
26299,Iguanodectes adujai,220,5609,Valid,1592
26300,Cobitis tanaitica,220,2450,Valid,7715
26301,Schistura anambarensis,220,3503,Valid,7761
26302,Schistura machensis,220,3503,Valid,7761
26303,Paraschistura alepidota,220,13130,Valid,7761
26304,Barbus waleckii,220,2867,Valid,7779
26308,Channallabes alvarezi,220,5684,Valid,7780
26309,Leptodoras myersi,220,6793,Valid,7150
26310,Heptapterus panamensis,220,4449,Valid,7720
26311,Imparfinis lineatus,220,6952,Valid,7720
26312,Gagata sexualis,220,4468,Valid,7787
26313,Acestrorhynchus altus,220,7115,Valid,7834
26314,Acestrorhynchus britskii,220,7115,Valid,7834
26319,Oligosarcus robustus,220,5324,Valid,7834
26322,Capoeta bergamae,220,3720,Valid,7823
26323,Capoeta kosswigi,220,3720,Valid,7823
26324,Microphysogobio anudarini,220,8999,Valid,7817
26325,Parachela ingerkongi,220,6119,Valid,7797
26327,Schistura harnaiensis,220,3503,Valid,7836
26329,Leptodoras copei,220,6793,Valid,1325
26330,Scorpiodoras bolivarensis,220,9821,Valid,1325
26333,Oxydoras sifontesi,220,4303,Valid,1325
26335,Amblydoras gonzalezi,220,4925,Valid,1325
26341,Bryconops inpai,220,4638,Valid,7901
26342,Lebiasina uruyensis,220,3922,Valid,7889
26344,Algansea monticola,220,4358,Valid,7862
26347,Ancherythroculter daovantieni,220,10512,Valid,7865
26351,Microphysogobio alticorpus,220,8999,Valid,7861
26352,Barbodes joaquinae,220,4557,Valid,7932
26353,Barbodes umalii,220,4557,Valid,7932
26354,Salmostoma orissaense,220,3531,Valid,7866
26359,Zaireichthys dorae,220,10581,Valid,3528
26360,Phractura macrura,220,6940,Valid,3528
26362,Chiloglanis angolensis,220,5515,Valid,3528
26363,Synodontis aterrimus,220,2874,Valid,7909
26364,Synodontis rufigiensis,220,2874,Valid,7860
26365,Brachyglanis magoi,220,7642,Valid,7889
26367,Helogenes uruyensis,220,5227,Valid,7889
26368,Gymnothorax sokotrensis,220,2384,Valid,2669
26369,Saurenchelys elongata,220,5335,Valid,2669
26371,Bathymyrus smithi,220,6424,Valid,7876
26372,Bathycongrus wallacei,220,6860,Valid,7877
26373,Bathycongrus macroporis,220,6860,Valid,2669
26374,Myrophis lepturus,220,4115,Valid,2669
26375,Apterichtus ansp,220,2622,Valid,7873
26377,Hyphessobrycon savagei,220,7468,Valid,7946
26378,Moenkhausia surinamensis,220,7108,Valid,7962
26379,Tetragonopterus georgiae,220,2796,Valid,7962
26380,Moenkhausia hemigrammoides,220,7108,Valid,7962
26381,Lebiasina boruca,220,3922,Valid,7946
26382,Pseudocheirodon terrabae,220,10957,Valid,7946
26384,Eigenmannia trilineata,220,6678,Valid,7973
26386,Rhodeus amurensis,220,3364,Valid,12489
26387,Cobitis zanandreai,220,2450,Valid,7947
26388,Barbatula quignardi,220,2354,Valid,7940
26389,Homaloptera ogilviei,220,3051,Valid,7938
26391,Clarias lamottei,220,2302,Valid,7955
26394,Synodontis khartoumensis,220,2874,Valid,7963
26395,Heptapterus tapanahoniensis,220,4449,Valid,7977
26397,Uropterygius wheeleri,220,3391,Valid,20672
26399,Coloconger scholesi,220,6360,Valid,7951
26400,Macrocephenchelys brevirostris,220,8918,Valid,7952
26401,Kaupichthys nuchalis,220,8746,Valid,602
26409,Eptatretus longipinnis,220,2940,Valid,7475
26410,Eptatretus mendozai,220,2940,Valid,6783
26414,Myxine circifrons,220,2001,Valid,1540
26415,Myxine garmani,220,2001,Valid,9568
26416,Myxine limosa,220,2001,Valid,18068
26419,Eptatretus springeri,220,2940,Valid,12766
26424,Eptatretus stoutii,220,2940,Valid,17557
26425,Myxine glutinosa,220,2001,Valid,2787
26429,Eptatretus hexatrema,220,2940,Valid,3060
26433,Eptatretus atami,220,2940,Valid,1094
26434,Eptatretus polytrema,220,2940,Valid,1819
26435,Notomyxine tridentiger,220,9181,Valid,1540
26436,Neomyxine biniplicata,220,9228,Valid,12911
26437,Nemamyxine elongata,220,10608,Valid,3750
26440,Squalius microlepis,220,3280,Valid,2066
26443,Eudontomyzon mariae,220,7598,Valid,16355
26444,Eudontomyzon vladykovi,220,7598,Valid,18496
26445,Eudontomyzon stankokaramani,220,7598,Valid,7431
26446,Eudontomyzon morii,220,7598,Valid,16355
26447,Lethenteron alaskense,220,8857,Valid,7038
26449,Lampetra hubbsi,220,11478,Valid,12298
26454,Lethenteron kessleri,220,8857,Valid,15920
26457,Lethenteron appendix,220,8857,Valid,1098
26458,Lampetra lanceolata,220,11478,Valid,20918
26459,Entosphenus lethophagus,220,5072,Valid,7683
26461,Entosphenus minimus,220,5072,Valid,12318
26462,Lethenteron mitsukurii,220,8857,Valid,14755
26463,Lampetra pacifica,220,11478,Valid,7594
26464,Lethenteron reissneri,220,8857,Valid,1169
26465,Lampetra richardsoni,220,11478,Valid,9265
26466,Entosphenus similis,220,5072,Valid,8774
